#DataRange: ['2014', '2015', '2016']
#No generative parameters
date,time,temp,rain
2014-01-07,200,8.75,1
2014-01-07,230,8.63963534547,1
2014-01-07,300,8.53581858547,0
2014-01-07,330,8.43933982822,1
2014-01-07,400,8.35093333532,1
2014-01-07,430,8.27127193357,0
2014-01-07,500,8.20096189432,0
2014-01-07,530,8.14053831945,1
2014-01-07,600,8.09046106882,1
2014-01-07,630,8.05111126057,0
2014-01-07,700,8.02278837048,0
2014-01-07,730,8.00570795286,1
2014-01-07,800,8.0,0
2014-01-07,830,8.05111126057,1
2014-01-07,900,8.20096189432,0
2014-01-07,930,8.43933982822,1
2014-01-07,1000,8.75,0
2014-01-07,1030,9.11177143235,1
2014-01-07,1100,9.5,0
2014-01-07,1130,9.88822856765,0
2014-01-07,1200,10.25,0
2014-01-07,1230,10.5606601718,1
2014-01-07,1300,10.7990381057,1
2014-01-07,1330,10.9488887394,1
2014-01-07,1400,11.0,1
2014-01-07,1430,10.9942920471,1
2014-01-07,1500,10.9772116295,0
2014-01-07,1530,10.9488887394,0
2014-01-07,1600,10.9095389312,1
2014-01-07,1630,10.8594616806,0
2014-01-07,1700,10.7990381057,0
2014-01-07,1730,10.7287280664,1
2014-01-07,1800,10.6490666647,0
2014-01-07,1830,10.5606601718,0
2014-01-07,1900,10.4641814145,1
2014-01-07,1930,10.3603646545,0
2014-01-07,2000,10.25,0
2014-01-07,2030,10.1339273926,1
2014-01-07,2100,10.013030215,1
2014-01-07,2130,9.88822856765,1
2014-01-07,2200,9.7604722665,0
2014-01-07,2230,9.63073361412,1
2014-01-07,2300,9.5,1
2014-01-07,2330,9.36926638588,1
2014-01-07,2400,9.2395277335,1
2014-01-08,30,8.48236190979,0
2014-01-08,100,8.31595971335,0
2014-01-08,130,8.15476347652,0
2014-01-08,200,8.0,1
2014-01-08,230,7.8528471273,1
2014-01-08,300,7.71442478063,1
2014-01-08,330,7.58578643763,1
2014-01-08,400,7.46791111376,0
2014-01-08,430,7.36169591142,1
2014-01-08,500,7.26794919243,0
2014-01-08,530,7.18738442593,1
2014-01-08,600,7.12061475843,1
2014-01-08,630,7.06814834742,0
2014-01-08,700,7.03038449398,0
2014-01-08,730,7.00761060382,0
2014-01-08,800,7.0,0
2014-01-08,830,7.06814834742,0
2014-01-08,900,7.26794919243,1
2014-01-08,930,7.58578643763,1
2014-01-08,1000,8.0,0
2014-01-08,1030,8.48236190979,0
2014-01-08,1100,9.0,0
2014-01-08,1130,9.51763809021,1
2014-01-08,1200,10.0,1
2014-01-08,1230,10.4142135624,0
2014-01-08,1300,10.7320508076,0
2014-01-08,1330,10.9318516526,0
2014-01-08,1400,11.0,1
2014-01-08,1430,10.9923893962,1
2014-01-08,1500,10.969615506,1
2014-01-08,1530,10.9318516526,0
2014-01-08,1600,10.8793852416,1
2014-01-08,1630,10.8126155741,1
2014-01-08,1700,10.7320508076,1
2014-01-08,1730,10.6383040886,1
2014-01-08,1800,10.5320888862,0
2014-01-08,1830,10.4142135624,1
2014-01-08,1900,10.2855752194,0
2014-01-08,1930,10.1471528727,0
2014-01-08,2000,10.0,1
2014-01-08,2030,9.84523652348,0
2014-01-08,2100,9.68404028665,0
2014-01-08,2130,9.51763809021,1
2014-01-08,2200,9.34729635533,1
2014-01-08,2230,9.1743114855,1
2014-01-08,2300,9.0,0
2014-01-08,2330,8.8256885145,1
2014-01-08,2400,8.65270364467,0
2014-01-09,30,5.33531429704,0
2014-01-09,100,4.96090935503,0
2014-01-09,130,4.59821782217,0
2014-01-09,200,4.25,0
2014-01-09,230,3.91890603642,0
2014-01-09,300,3.60745575641,0
2014-01-09,330,3.31801948466,0
2014-01-09,400,3.05280000596,0
2014-01-09,430,2.8138158007,0
2014-01-09,500,2.60288568297,0
2014-01-09,530,2.42161495834,0
2014-01-09,600,2.27138320646,0
2014-01-09,630,2.1533337817,0
2014-01-09,700,2.06836511145,0
2014-01-09,730,2.01712385859,0
2014-01-09,800,2.0,0
2014-01-09,830,2.1533337817,0
2014-01-09,900,2.60288568297,0
2014-01-09,930,3.31801948466,0
2014-01-09,1000,4.25,0
2014-01-09,1030,5.33531429704,0
2014-01-09,1100,6.5,0
2014-01-09,1130,7.66468570296,0
2014-01-09,1200,8.75,0
2014-01-09,1230,9.68198051534,0
2014-01-09,1300,10.397114317,0
2014-01-09,1330,10.8466662183,0
2014-01-09,1400,11.0,0
2014-01-09,1430,10.9828761414,0
2014-01-09,1500,10.9316348886,0
2014-01-09,1530,10.8466662183,0
2014-01-09,1600,10.7286167935,0
2014-01-09,1630,10.5783850417,0
2014-01-09,1700,10.397114317,0
2014-01-09,1730,10.1861841993,0
2014-01-09,1800,9.94719999404,0
2014-01-09,1830,9.68198051534,0
2014-01-09,1900,9.39254424359,0
2014-01-09,1930,9.08109396358,0
2014-01-09,2000,8.75,0
2014-01-09,2030,8.40178217783,0
2014-01-09,2100,8.03909064497,0
2014-01-09,2130,7.66468570296,0
2014-01-09,2200,7.2814167995,0
2014-01-09,2230,6.89220084236,0
2014-01-09,2300,6.5,0
2014-01-09,2330,6.10779915764,0
2014-01-09,2400,5.7185832005,0
2014-01-10,30,3.59413334214,0
2014-01-10,100,3.30292949836,1
2014-01-10,130,3.02083608391,0
2014-01-10,200,2.75,0
2014-01-10,230,2.49248247277,1
2014-01-10,300,2.2502433661,0
2014-01-10,330,2.02512626585,1
2014-01-10,400,1.81884444908,1
2014-01-10,430,1.63296784499,0
2014-01-10,500,1.46891108675,0
2014-01-10,530,1.32792274537,0
2014-01-10,600,1.21107582725,0
2014-01-10,630,1.11925960799,0
2014-01-10,700,1.05317286446,1
2014-01-10,730,1.01331855668,0
2014-01-10,800,1.0,1
2014-01-10,830,1.11925960799,1
2014-01-10,900,1.46891108675,0
2014-01-10,930,2.02512626585,0
2014-01-10,1000,2.75,1
2014-01-10,1030,3.59413334214,0
2014-01-10,1100,4.5,0
2014-01-10,1130,5.40586665786,1
2014-01-10,1200,6.25,0
2014-01-10,1230,6.97487373415,0
2014-01-10,1300,7.53108891325,1
2014-01-10,1330,7.88074039201,0
2014-01-10,1400,8.0,1
2014-01-10,1430,7.98668144332,1
2014-01-10,1500,7.94682713554,1
2014-01-10,1530,7.88074039201,0
2014-01-10,1600,7.78892417275,1
2014-01-10,1630,7.67207725463,0
2014-01-10,1700,7.53108891325,1
2014-01-10,1730,7.36703215501,0
2014-01-10,1800,7.18115555092,1
2014-01-10,1830,6.97487373415,1
2014-01-10,1900,6.7497566339,1
2014-01-10,1930,6.50751752723,1
2014-01-10,2000,6.25,0
2014-01-10,2030,5.97916391609,1
2014-01-10,2100,5.69707050164,1
2014-01-10,2130,5.40586665786,1
2014-01-10,2200,5.10776862183,1
2014-01-10,2230,4.80504509962,1
2014-01-10,2300,4.5,0
2014-01-10,2330,4.19495490038,1
2014-01-10,2400,3.89223137817,0
2014-01-11,30,4.22354286469,0
2014-01-11,100,3.97393957002,1
2014-01-11,130,3.73214521478,1
2014-01-11,200,3.5,1
2014-01-11,230,3.27927069095,1
2014-01-11,300,3.07163717094,0
2014-01-11,330,2.87867965644,1
2014-01-11,400,2.70186667064,1
2014-01-11,430,2.54254386713,1
2014-01-11,500,2.40192378865,1
2014-01-11,530,2.28107663889,1
2014-01-11,600,2.18092213764,1
2014-01-11,630,2.10222252113,0
2014-01-11,700,2.04557674096,0
2014-01-11,730,2.01141590572,0
2014-01-11,800,2.0,1
2014-01-11,830,2.10222252113,1
2014-01-11,900,2.40192378865,0
2014-01-11,930,2.87867965644,1
2014-01-11,1000,3.5,1
2014-01-11,1030,4.22354286469,0
2014-01-11,1100,5.0,1
2014-01-11,1130,5.77645713531,0
2014-01-11,1200,6.5,1
2014-01-11,1230,7.12132034356,1
2014-01-11,1300,7.59807621135,1
2014-01-11,1330,7.89777747887,1
2014-01-11,1400,8.0,0
2014-01-11,1430,7.98858409428,1
2014-01-11,1500,7.95442325904,0
2014-01-11,1530,7.89777747887,0
2014-01-11,1600,7.81907786236,1
2014-01-11,1630,7.71892336111,1
2014-01-11,1700,7.59807621135,1
2014-01-11,1730,7.45745613287,1
2014-01-11,1800,7.29813332936,0
2014-01-11,1830,7.12132034356,1
2014-01-11,1900,6.92836282906,0
2014-01-11,1930,6.72072930905,0
2014-01-11,2000,6.5,1
2014-01-11,2030,6.26785478522,0
2014-01-11,2100,6.02606042998,1
2014-01-11,2130,5.77645713531,0
2014-01-11,2200,5.520944533,1
2014-01-11,2230,5.26146722824,0
2014-01-11,2300,5.0,1
2014-01-11,2330,4.73853277176,0
2014-01-11,2400,4.479055467,0
2014-01-12,30,2.22354286469,1
2014-01-12,100,1.97393957002,0
2014-01-12,130,1.73214521478,1
2014-01-12,200,1.5,1
2014-01-12,230,1.27927069095,0
2014-01-12,300,1.07163717094,0
2014-01-12,330,0.87867965644,0
2014-01-12,400,0.701866670643,1
2014-01-12,430,0.542543867133,0
2014-01-12,500,0.401923788647,1
2014-01-12,530,0.28107663889,1
2014-01-12,600,0.180922137642,1
2014-01-12,630,0.102222521133,0
2014-01-12,700,0.0455767409634,1
2014-01-12,730,0.0114159057248,1
2014-01-12,800,0.0,0
2014-01-12,830,0.102222521133,1
2014-01-12,900,0.401923788647,0
2014-01-12,930,0.87867965644,1
2014-01-12,1000,1.5,1
2014-01-12,1030,2.22354286469,0
2014-01-12,1100,3.0,0
2014-01-12,1130,3.77645713531,1
2014-01-12,1200,4.5,1
2014-01-12,1230,5.12132034356,0
2014-01-12,1300,5.59807621135,0
2014-01-12,1330,5.89777747887,0
2014-01-12,1400,6.0,1
2014-01-12,1430,5.98858409428,1
2014-01-12,1500,5.95442325904,1
2014-01-12,1530,5.89777747887,1
2014-01-12,1600,5.81907786236,1
2014-01-12,1630,5.71892336111,0
2014-01-12,1700,5.59807621135,1
2014-01-12,1730,5.45745613287,0
2014-01-12,1800,5.29813332936,1
2014-01-12,1830,5.12132034356,1
2014-01-12,1900,4.92836282906,0
2014-01-12,1930,4.72072930905,1
2014-01-12,2000,4.5,1
2014-01-12,2030,4.26785478522,1
2014-01-12,2100,4.02606042998,1
2014-01-12,2130,3.77645713531,1
2014-01-12,2200,3.520944533,0
2014-01-12,2230,3.26146722824,0
2014-01-12,2300,3.0,0
2014-01-12,2330,2.73853277176,1
2014-01-12,2400,2.479055467,1
2014-01-13,30,5.85295238724,1
2014-01-13,100,5.64494964169,1
2014-01-13,130,5.44345434565,1
2014-01-13,200,5.25,0
2014-01-13,230,5.06605890912,1
2014-01-13,300,4.89303097578,0
2014-01-13,330,4.73223304703,0
2014-01-13,400,4.5848888922,0
2014-01-13,430,4.45211988928,1
2014-01-13,500,4.33493649054,1
2014-01-13,530,4.23423053241,1
2014-01-13,600,4.15076844804,0
2014-01-13,630,4.08518543428,1
2014-01-13,700,4.03798061747,1
2014-01-13,730,4.00951325477,0
2014-01-13,800,4.0,0
2014-01-13,830,4.08518543428,0
2014-01-13,900,4.33493649054,1
2014-01-13,930,4.73223304703,0
2014-01-13,1000,5.25,1
2014-01-13,1030,5.85295238724,0
2014-01-13,1100,6.5,0
2014-01-13,1130,7.14704761276,0
2014-01-13,1200,7.75,1
2014-01-13,1230,8.26776695297,1
2014-01-13,1300,8.66506350946,1
2014-01-13,1330,8.91481456572,1
2014-01-13,1400,9.0,1
2014-01-13,1430,8.99048674523,0
2014-01-13,1500,8.96201938253,0
2014-01-13,1530,8.91481456572,1
2014-01-13,1600,8.84923155196,1
2014-01-13,1630,8.76576946759,0
2014-01-13,1700,8.66506350946,0
2014-01-13,1730,8.54788011072,1
2014-01-13,1800,8.4151111078,1
2014-01-13,1830,8.26776695297,0
2014-01-13,1900,8.10696902422,0
2014-01-13,1930,7.93394109088,0
2014-01-13,2000,7.75,0
2014-01-13,2030,7.55654565435,0
2014-01-13,2100,7.35505035831,1
2014-01-13,2130,7.14704761276,0
2014-01-13,2200,6.93412044417,0
2014-01-13,2230,6.71788935687,0
2014-01-13,2300,6.5,1
2014-01-13,2330,6.28211064313,0
2014-01-13,2400,6.06587955583,1
2014-01-14,30,2.22354286469,1
2014-01-14,100,1.97393957002,0
2014-01-14,130,1.73214521478,1
2014-01-14,200,1.5,0
2014-01-14,230,1.27927069095,1
2014-01-14,300,1.07163717094,1
2014-01-14,330,0.87867965644,0
2014-01-14,400,0.701866670643,0
2014-01-14,430,0.542543867133,0
2014-01-14,500,0.401923788647,1
2014-01-14,530,0.28107663889,1
2014-01-14,600,0.180922137642,1
2014-01-14,630,0.102222521133,0
2014-01-14,700,0.0455767409634,0
2014-01-14,730,0.0114159057248,1
2014-01-14,800,0.0,0
2014-01-14,830,0.102222521133,1
2014-01-14,900,0.401923788647,0
2014-01-14,930,0.87867965644,1
2014-01-14,1000,1.5,0
2014-01-14,1030,2.22354286469,1
2014-01-14,1100,3.0,0
2014-01-14,1130,3.77645713531,0
2014-01-14,1200,4.5,0
2014-01-14,1230,5.12132034356,1
2014-01-14,1300,5.59807621135,1
2014-01-14,1330,5.89777747887,0
2014-01-14,1400,6.0,1
2014-01-14,1430,5.98858409428,0
2014-01-14,1500,5.95442325904,1
2014-01-14,1530,5.89777747887,0
2014-01-14,1600,5.81907786236,1
2014-01-14,1630,5.71892336111,0
2014-01-14,1700,5.59807621135,0
2014-01-14,1730,5.45745613287,1
2014-01-14,1800,5.29813332936,1
2014-01-14,1830,5.12132034356,0
2014-01-14,1900,4.92836282906,1
2014-01-14,1930,4.72072930905,1
2014-01-14,2000,4.5,1
2014-01-14,2030,4.26785478522,1
2014-01-14,2100,4.02606042998,1
2014-01-14,2130,3.77645713531,0
2014-01-14,2200,3.520944533,0
2014-01-14,2230,3.26146722824,0
2014-01-14,2300,3.0,1
2014-01-14,2330,2.73853277176,0
2014-01-14,2400,2.479055467,0
2014-01-15,30,8.48236190979,1
2014-01-15,100,8.31595971335,1
2014-01-15,130,8.15476347652,0
2014-01-15,200,8.0,0
2014-01-15,230,7.8528471273,1
2014-01-15,300,7.71442478063,1
2014-01-15,330,7.58578643763,0
2014-01-15,400,7.46791111376,1
2014-01-15,430,7.36169591142,1
2014-01-15,500,7.26794919243,0
2014-01-15,530,7.18738442593,1
2014-01-15,600,7.12061475843,1
2014-01-15,630,7.06814834742,0
2014-01-15,700,7.03038449398,1
2014-01-15,730,7.00761060382,1
2014-01-15,800,7.0,0
2014-01-15,830,7.06814834742,1
2014-01-15,900,7.26794919243,1
2014-01-15,930,7.58578643763,1
2014-01-15,1000,8.0,1
2014-01-15,1030,8.48236190979,1
2014-01-15,1100,9.0,1
2014-01-15,1130,9.51763809021,1
2014-01-15,1200,10.0,0
2014-01-15,1230,10.4142135624,1
2014-01-15,1300,10.7320508076,1
2014-01-15,1330,10.9318516526,0
2014-01-15,1400,11.0,0
2014-01-15,1430,10.9923893962,1
2014-01-15,1500,10.969615506,1
2014-01-15,1530,10.9318516526,1
2014-01-15,1600,10.8793852416,1
2014-01-15,1630,10.8126155741,0
2014-01-15,1700,10.7320508076,1
2014-01-15,1730,10.6383040886,1
2014-01-15,1800,10.5320888862,0
2014-01-15,1830,10.4142135624,0
2014-01-15,1900,10.2855752194,0
2014-01-15,1930,10.1471528727,0
2014-01-15,2000,10.0,1
2014-01-15,2030,9.84523652348,1
2014-01-15,2100,9.68404028665,0
2014-01-15,2130,9.51763809021,0
2014-01-15,2200,9.34729635533,1
2014-01-15,2230,9.1743114855,1
2014-01-15,2300,9.0,0
2014-01-15,2330,8.8256885145,0
2014-01-15,2400,8.65270364467,1
2014-01-16,30,6.48236190979,0
2014-01-16,100,6.31595971335,0
2014-01-16,130,6.15476347652,0
2014-01-16,200,6.0,0
2014-01-16,230,5.8528471273,0
2014-01-16,300,5.71442478063,0
2014-01-16,330,5.58578643763,0
2014-01-16,400,5.46791111376,0
2014-01-16,430,5.36169591142,0
2014-01-16,500,5.26794919243,0
2014-01-16,530,5.18738442593,0
2014-01-16,600,5.12061475843,0
2014-01-16,630,5.06814834742,0
2014-01-16,700,5.03038449398,0
2014-01-16,730,5.00761060382,0
2014-01-16,800,5.0,0
2014-01-16,830,5.06814834742,0
2014-01-16,900,5.26794919243,0
2014-01-16,930,5.58578643763,0
2014-01-16,1000,6.0,0
2014-01-16,1030,6.48236190979,0
2014-01-16,1100,7.0,0
2014-01-16,1130,7.51763809021,0
2014-01-16,1200,8.0,0
2014-01-16,1230,8.41421356237,0
2014-01-16,1300,8.73205080757,0
2014-01-16,1330,8.93185165258,0
2014-01-16,1400,9.0,0
2014-01-16,1430,8.99238939618,0
2014-01-16,1500,8.96961550602,0
2014-01-16,1530,8.93185165258,0
2014-01-16,1600,8.87938524157,0
2014-01-16,1630,8.81261557407,0
2014-01-16,1700,8.73205080757,0
2014-01-16,1730,8.63830408858,0
2014-01-16,1800,8.53208888624,0
2014-01-16,1830,8.41421356237,0
2014-01-16,1900,8.28557521937,0
2014-01-16,1930,8.1471528727,0
2014-01-16,2000,8.0,0
2014-01-16,2030,7.84523652348,0
2014-01-16,2100,7.68404028665,0
2014-01-16,2130,7.51763809021,0
2014-01-16,2200,7.34729635533,0
2014-01-16,2230,7.1743114855,0
2014-01-16,2300,7.0,0
2014-01-16,2330,6.8256885145,0
2014-01-16,2400,6.65270364467,0
2014-01-17,30,5.22354286469,1
