#DataRange: ['2014', '2015', '2016']
#No generative parameters: min outside: 8, min heating temp: 12, noise_prob=0.7 - to be used as TARGET
date,time,oTemp,rain,dTemp,heatingOn
2014-01-05,100,2.93625062761,0,12,1
2014-01-05,130,3.30952695304,1,12.1791529052,1
2014-01-05,200,3.53233927819,0,12.6072652087,1
2014-01-05,230,3.19629366964,1,12.6020976293,1
2014-01-05,300,2.42884956125,0,13.2900873525,1
2014-01-05,330,2.17157287525,1,12,1
2014-01-05,400,1.93582222752,0,11.8772386555,1
2014-01-05,430,1.72339182284,1,12.8270537355,1
2014-01-05,500,1.53589838486,0,12.9614245911,1
2014-01-05,530,1.37476885185,0,12,1
2014-01-05,600,1.24122951686,1,14.1235448471,1
2014-01-05,630,1.13629669484,0,12.304786088,1
2014-01-05,700,-0.926579001832,1,18.0079790552,1
2014-01-05,730,1.29939932583,1,18.1007295052,1
2014-01-05,800,0.857354809214,1,18.0038254067,1
2014-01-05,830,1.20443128125,1,18.4133626004,1
2014-01-05,900,1.53589838486,0,11.6983791039,1
2014-01-05,930,1.83579296783,0,12,1
2014-01-05,1000,3.0,1,13.710252328,1
2014-01-05,1030,3.72948200166,1,13.9018105357,1
2014-01-05,1100,5.0,1,12,1
2014-01-05,1130,6.03527618041,0,11.9571485192,1
2014-01-05,1200,7.0,1,12.6217622796,1
2014-01-05,1230,7.75224271431,1,12,1
2014-01-05,1300,8.46410161514,0,8.46410161514,0
2014-01-05,1330,8.2040475375,0,14.0357709862,1
2014-01-05,1400,9.0,1,9.0,0
2014-01-05,1430,8.98477879237,0,8.98477879237,0
2014-01-05,1500,8.93923101205,1,8.93923101205,0
2014-01-05,1530,8.86370330516,0,8.86370330516,0
2014-01-05,1600,8.75877048314,0,8.75877048314,0
2014-01-05,1630,8.62523114815,0,13.9588241239,1
2014-01-05,1700,8.46410161514,0,8.46410161514,0
2014-01-05,1730,8.27660817716,1,8.27660817716,0
2014-01-05,1800,7.37317929794,0,11.9068354499,1
2014-01-05,1830,8.68585016075,0,20,1
2014-01-05,1900,7.36680343645,0,20.3969613723,1
2014-01-05,1930,7.2943057454,0,20.7155816204,1
2014-01-05,2000,7.0,1,20,1
2014-01-05,2030,5.96727918208,1,20,1
2014-01-05,2100,6.3680805733,0,11.5967224531,1
2014-01-05,2130,6.03527618041,0,11.2310955991,1
2014-01-05,2200,5.69459271067,1,12.5946129348,1
2014-01-05,2230,5.34862297099,1,13,1
2014-01-05,2300,5.0,0,10.9513422985,1
2014-01-05,2330,4.65137702901,0,11.0405853383,1
2014-01-05,2400,2.25354006606,1,12,1
2014-01-06,30,10.1117714323,0,10.1117714323,0
2014-01-06,100,9.07455046354,0,9.07455046354,0
2014-01-06,130,9.86607260739,1,9.86607260739,0
2014-01-06,200,9.75,1,9.75,0
2014-01-06,230,9.97023240119,1,9.97023240119,0
2014-01-06,300,9.53581858547,0,9.53581858547,0
2014-01-06,330,9.43933982822,0,9.43933982822,0
2014-01-06,400,9.35093333532,1,9.35093333532,0
2014-01-06,430,9.43284181763,1,9.43284181763,0
2014-01-06,500,9.20096189432,1,9.20096189432,0
2014-01-06,530,9.14053831945,0,20.1033392123,1
2014-01-06,600,9.09046106882,0,19.2789729534,1
2014-01-06,630,9.88254406112,1,19.4347707098,1
2014-01-06,700,9.02278837048,0,19.0721378931,1
2014-01-06,730,7.40699719258,1,12.4763297497,1
2014-01-06,800,9.0,1,9.0,0
2014-01-06,830,9.05111126057,1,9.05111126057,0
2014-01-06,900,9.20096189432,0,9.20096189432,0
2014-01-06,930,9.43933982822,1,9.43933982822,0
2014-01-06,1000,9.67601886845,1,9.67601886845,0
2014-01-06,1030,10.3483784884,1,10.3483784884,0
2014-01-06,1100,10.8515236554,0,10.8515236554,0
2014-01-06,1130,10.8882285677,0,10.8882285677,0
2014-01-06,1200,9.99969392756,1,9.99969392756,0
2014-01-06,1230,11.5606601718,0,11.5606601718,0
2014-01-06,1300,11.7990381057,1,11.7990381057,0
2014-01-06,1330,11.6709037778,1,11.6709037778,0
2014-01-06,1400,12.7356805771,1,12.7356805771,0
2014-01-06,1430,11.9942920471,0,11.9942920471,0
2014-01-06,1500,11.9772116295,1,11.9772116295,0
2014-01-06,1530,11.9488887394,1,11.9488887394,0
2014-01-06,1600,12.6234715637,0,12.6234715637,0
2014-01-06,1630,11.8594616806,0,11.8594616806,0
2014-01-06,1700,10.4472691391,0,10.4472691391,0
2014-01-06,1730,11.7287280664,1,11.7287280664,0
2014-01-06,1800,11.6959263434,0,11.6959263434,0
2014-01-06,1830,11.5606601718,0,20.011036991,1
2014-01-06,1900,10.1351859001,0,20.076064774,1
2014-01-06,1930,11.3603646545,1,21.6107805116,1
2014-01-06,2000,11.25,0,19.6518210515,1
2014-01-06,2030,11.1339273926,1,19.2404461938,1
2014-01-06,2100,11.013030215,1,11.013030215,0
2014-01-06,2130,10.5798668931,1,10.5798668931,0
2014-01-06,2200,10.7604722665,0,10.7604722665,0
2014-01-06,2230,10.6307336141,0,10.6307336141,0
2014-01-06,2300,10.7470153486,0,10.7470153486,0
2014-01-06,2330,10.3692663859,0,10.3692663859,0
2014-01-06,2400,10.2395277335,0,10.2395277335,0
2014-01-07,30,9.11177143235,1,9.11177143235,0
2014-01-07,100,8.98696978501,0,8.98696978501,0
2014-01-07,130,8.61715170268,0,8.61715170268,0
2014-01-07,200,8.75,1,8.75,0
2014-01-07,230,8.63963534547,0,8.63963534547,0
2014-01-07,300,8.53581858547,1,8.53581858547,0
2014-01-07,330,8.43933982822,0,8.43933982822,0
2014-01-07,400,8.31769586629,0,8.31769586629,0
2014-01-07,430,8.64755727387,1,8.64755727387,0
2014-01-07,500,8.20096189432,0,8.20096189432,0
2014-01-07,530,8.14053831945,1,20,1
2014-01-07,600,9.08770229175,1,19.3500219861,1
2014-01-07,630,7.90247409224,1,23.2255557667,1
2014-01-07,700,8.02278837048,1,20.0645368783,1
2014-01-07,730,8.00570795286,1,8.00570795286,0
2014-01-07,800,8.0,1,8.0,0
2014-01-07,830,8.05111126057,1,8.05111126057,0
2014-01-07,900,8.69601641632,1,8.69601641632,0
2014-01-07,930,8.43933982822,1,8.43933982822,0
2014-01-07,1000,8.75,1,8.75,0
2014-01-07,1030,9.11177143235,1,9.11177143235,0
2014-01-07,1100,9.5,1,9.5,0
2014-01-07,1130,8.22097837516,0,8.22097837516,0
2014-01-07,1200,10.25,1,10.25,0
2014-01-07,1230,9.71297779084,0,9.71297779084,0
2014-01-07,1300,10.7990381057,0,10.7990381057,0
2014-01-07,1330,10.9488887394,0,10.9488887394,0
2014-01-07,1400,11.0,1,11.0,0
2014-01-07,1430,10.9942920471,0,10.9942920471,0
2014-01-07,1500,10.9772116295,1,10.9772116295,0
2014-01-07,1530,10.9488887394,0,10.9488887394,0
2014-01-07,1600,10.2760767574,1,10.2760767574,0
2014-01-07,1630,10.8594616806,1,10.8594616806,0
2014-01-07,1700,10.7990381057,1,10.7990381057,0
2014-01-07,1730,12.1571593205,0,12.1571593205,0
2014-01-07,1800,9.43671882463,1,9.43671882463,0
2014-01-07,1830,10.5606601718,0,20.7219840943,1
2014-01-07,1900,10.4641814145,1,21.3758940587,1
2014-01-07,1930,11.2251777189,1,21,1
2014-01-07,2000,10.25,0,19.9934063665,1
2014-01-07,2030,10.4428132761,0,20,1
2014-01-07,2100,10.0726570207,1,10.0726570207,0
2014-01-07,2130,9.69408560273,1,14.4531629357,1
2014-01-07,2200,9.7604722665,0,12.0376632322,1
2014-01-07,2230,9.63073361412,1,14.9543927261,1
2014-01-07,2300,9.5,0,11.0153174377,1
2014-01-07,2330,9.36926638588,1,9.36926638588,0
2014-01-07,2400,9.2395277335,0,9.2395277335,0
2014-01-08,30,8.30666858933,0,8.30666858933,0
2014-01-08,100,8.12794330314,1,8.12794330314,0
2014-01-08,130,8.15476347652,0,8.15476347652,0
2014-01-08,200,8.23099682283,0,8.23099682283,0
2014-01-08,230,7.8528471273,1,12.5307184089,1
2014-01-08,300,7.71442478063,1,12,1
2014-01-08,330,7.58578643763,1,12.7582192209,1
2014-01-08,400,7.46791111376,0,12.0452543133,1
2014-01-08,430,7.36169591142,0,11.9855231545,1
2014-01-08,500,7.29925929171,0,12,1
2014-01-08,530,7.18738442593,1,24,1
2014-01-08,600,7.12061475843,0,22,1
2014-01-08,630,7.06814834742,0,21.3825975723,1
2014-01-08,700,6.79115598534,1,23.464714874,1
2014-01-08,730,7.00761060382,1,10.7803253217,1
2014-01-08,800,7.0,1,12,1
2014-01-08,830,7.03692576138,1,12.4723377947,1
2014-01-08,900,7.26794919243,0,11.9820244376,1
2014-01-08,930,7.58578643763,1,12,1
2014-01-08,1000,8.0,0,8.0,0
2014-01-08,1030,8.48236190979,1,8.48236190979,0
2014-01-08,1100,9.0,1,9.0,0
2014-01-08,1130,9.51763809021,1,9.51763809021,0
2014-01-08,1200,10.0,0,10.0,0
2014-01-08,1230,10.4188556609,0,10.4188556609,0
2014-01-08,1300,10.7320508076,1,10.7320508076,0
2014-01-08,1330,10.9318516526,1,10.9318516526,0
2014-01-08,1400,11.0,1,11.0,0
2014-01-08,1430,10.9923893962,0,10.9923893962,0
2014-01-08,1500,10.969615506,0,10.969615506,0
2014-01-08,1530,10.9318516526,1,10.9318516526,0
2014-01-08,1600,10.8793852416,1,10.8793852416,0
2014-01-08,1630,10.8594978215,1,10.8594978215,0
2014-01-08,1700,10.7320508076,1,10.7320508076,0
2014-01-08,1730,11.3569462016,0,11.3569462016,0
2014-01-08,1800,10.5320888862,0,10.5320888862,0
2014-01-08,1830,9.78410737883,0,22.4292824689,1
2014-01-08,1900,10.2855752194,0,20.8248004802,1
2014-01-08,1930,10.1471528727,0,20,1
2014-01-08,2000,10.0,1,20.550173981,1
2014-01-08,2030,9.72740351047,0,22.1154968843,1
2014-01-08,2100,9.22159726234,0,9.22159726234,0
2014-01-08,2130,9.89632449623,0,10.4348772664,1
2014-01-08,2200,9.34729635533,0,12.0116812644,1
2014-01-08,2230,8.59185032711,1,14.8544305543,1
2014-01-08,2300,9.39364453404,1,13.427606614,1
2014-01-08,2330,8.8256885145,1,8.8256885145,0
2014-01-08,2400,8.65270364467,1,8.65270364467,0
2014-01-09,30,5.33531429704,0,12,1
2014-01-09,100,4.96090935503,0,12.6766735467,1
2014-01-09,130,4.59821782217,0,12.4321021732,1
2014-01-09,200,4.25,0,12,1
2014-01-09,230,5.92486395727,0,12.4718109418,1
2014-01-09,300,3.60745575641,0,12.8824839884,1
2014-01-09,330,3.41408863579,0,11.3079082937,1
2014-01-09,400,3.05280000596,0,12,1
2014-01-09,430,2.66919261501,0,12,1
2014-01-09,500,2.60288568297,1,12.8931364254,1
2014-01-09,530,2.42161495834,1,23.8750311691,1
2014-01-09,600,2.27138320646,0,21.9476557835,1
2014-01-09,630,0.234866732542,0,22.5260217003,1
2014-01-09,700,0.0954228309119,0,21.6342590282,1
2014-01-09,730,1.75859493674,0,11.2116560235,1
2014-01-09,800,3.08512552586,0,12.0457768384,1
2014-01-09,830,2.1533337817,0,11.5394390681,1
2014-01-09,900,2.60288568297,1,12,1
2014-01-09,930,3.31801948466,0,12.9455549147,1
2014-01-09,1000,4.25,0,12,1
2014-01-09,1030,5.33531429704,0,11.7996350763,1
2014-01-09,1100,6.5,0,12,1
2014-01-09,1130,7.66468570296,0,12.030933156,1
2014-01-09,1200,8.75,0,8.75,0
2014-01-09,1230,9.66121591749,1,9.66121591749,0
2014-01-09,1300,10.397114317,0,10.397114317,0
2014-01-09,1330,10.8466662183,0,10.8466662183,0
2014-01-09,1400,10.5213837836,0,10.5213837836,0
2014-01-09,1430,10.9828761414,0,10.9828761414,0
2014-01-09,1500,10.9316348886,0,10.9316348886,0
2014-01-09,1530,10.8466662183,0,10.8466662183,0
2014-01-09,1600,10.7286167935,0,10.7286167935,0
2014-01-09,1630,10.5783850417,0,10.5783850417,0
2014-01-09,1700,10.397114317,0,10.397114317,0
2014-01-09,1730,10.1861841993,0,10.1861841993,0
2014-01-09,1800,9.94719999404,0,9.94719999404,0
2014-01-09,1830,9.68198051534,0,21.5854917579,1
2014-01-09,1900,9.59179299436,0,22,1
2014-01-09,1930,7.94784236762,0,22,1
2014-01-09,2000,8.5762459476,0,22.5451415245,1
2014-01-09,2030,8.21277522707,0,22,1
2014-01-09,2100,8.03909064497,1,8.03909064497,0
2014-01-09,2130,7.67643621148,0,12.429110677,1
2014-01-09,2200,7.2814167995,0,11.9592723729,1
2014-01-09,2230,6.89220084236,0,11.9191514628,1
2014-01-09,2300,6.5,0,12.0112051175,1
2014-01-09,2330,6.10779915764,0,11.7651735653,1
2014-01-09,2400,5.7185832005,0,12.0469639706,1
2014-01-10,30,3.59413334214,1,12.0133473262,1
2014-01-10,100,3.30292949836,1,12,1
2014-01-10,130,3.02083608391,1,13.2099757686,1
2014-01-10,200,1.43835975159,0,11.4948977108,1
2014-01-10,230,2.49248247277,1,12,1
2014-01-10,300,3.0169091268,1,12,1
2014-01-10,330,2.02512626585,1,12,1
2014-01-10,400,1.43636337911,0,13.5565113828,1
2014-01-10,430,1.88408315605,0,10.0758809858,1
2014-01-10,500,1.46891108675,1,11.6305800427,1
2014-01-10,530,1.52815745724,1,24.9949582961,1
2014-01-10,600,1.21107582725,1,24.1518051079,1
2014-01-10,630,0.77233963043,0,22,1
2014-01-10,700,1.14873227485,0,22.1106860016,1
2014-01-10,730,0.658080658162,0,11.7160788644,1
2014-01-10,800,1.0,0,12.5048688247,1
2014-01-10,830,1.11925960799,0,12.0598109134,1
2014-01-10,900,1.46891108675,1,12.0053889156,1
2014-01-10,930,2.02512626585,0,12,1
2014-01-10,1000,2.75,1,11.6877213885,1
2014-01-10,1030,3.59413334214,1,11.5654889111,1
2014-01-10,1100,4.5,0,12.4152190727,1
2014-01-10,1130,6.10897111974,0,11.9043546224,1
2014-01-10,1200,6.25,1,11.7839873362,1
2014-01-10,1230,6.97487373415,1,10.7686721141,1
2014-01-10,1300,7.81714651541,1,12,1
2014-01-10,1330,7.88074039201,1,12,1
2014-01-10,1400,8.0,0,8.0,0
2014-01-10,1430,7.98668144332,1,11.4396963174,1
2014-01-10,1500,7.81993387429,0,11.9062528009,1
2014-01-10,1530,7.88074039201,0,12,1
2014-01-10,1600,7.42935713486,0,12.1012379002,1
2014-01-10,1630,7.67207725463,1,12.8007707336,1
2014-01-10,1700,7.53108891325,1,12.118823245,1
2014-01-10,1730,7.36703215501,1,13.2831507169,1
2014-01-10,1800,5.85871691725,0,11.5565280837,1
2014-01-10,1830,6.97487373415,0,22,1
2014-01-10,1900,6.7497566339,0,22.5404237182,1
2014-01-10,1930,6.50751752723,0,21.9698972892,1
2014-01-10,2000,6.25,1,21.6744145734,1
2014-01-10,2030,5.9294952669,1,22,1
2014-01-10,2100,6.11690295506,0,12,1
2014-01-10,2130,5.40586665786,1,14.7307711604,1
2014-01-10,2200,5.10776862183,0,12.1476216126,1
2014-01-10,2230,4.80504509962,0,11.8419837098,1
2014-01-10,2300,4.5,1,14,1
2014-01-10,2330,4.19495490038,0,14.4687238703,1
2014-01-10,2400,3.89223137817,1,13.4302867102,1
2014-01-11,30,4.22354286469,1,12.7557658393,1
2014-01-11,100,4.02825190767,1,12,1
2014-01-11,130,3.73214521478,1,12.263723761,1
2014-01-11,200,3.5,0,12,1
2014-01-11,230,3.27927069095,0,10.4781320887,1
2014-01-11,300,3.07163717094,0,10.8816290616,1
2014-01-11,330,2.87867965644,1,12.3302754579,1
2014-01-11,400,2.70186667064,1,12.4156231655,1
2014-01-11,430,1.95343441044,0,11.847406573,1
2014-01-11,500,2.40192378865,0,11.3880832506,1
2014-01-11,530,2.28107663889,1,12.4846471941,1
2014-01-11,600,1.80529966218,0,11.1426479291,1
2014-01-11,630,2.10222252113,0,12,1
2014-01-11,700,2.12586895818,1,18.0857585747,1
2014-01-11,730,0.694240428326,1,18,1
2014-01-11,800,2.0,1,16.8931555491,1
2014-01-11,830,1.55276762862,0,16.4642948549,1
2014-01-11,900,2.55104410944,0,12,1
2014-01-11,930,2.87867965644,0,11.5319895215,1
2014-01-11,1000,3.5,0,12.3046914318,1
2014-01-11,1030,5.4959525205,1,12.1499521061,1
2014-01-11,1100,5.0,0,13.9216045026,1
2014-01-11,1130,5.72037829462,0,10.7976557219,1
2014-01-11,1200,6.5,1,12.5719391684,1
2014-01-11,1230,7.12132034356,0,12.1503456091,1
2014-01-11,1300,7.59807621135,0,12,1
2014-01-11,1330,7.87936942221,1,14,1
2014-01-11,1400,9.54255921771,0,9.54255921771,0
2014-01-11,1430,9.28553060987,1,9.28553060987,0
2014-01-11,1500,7.95442325904,1,11.2346807916,1
2014-01-11,1530,7.76752356187,1,13.890508662,1
2014-01-11,1600,8.245783558,0,8.245783558,0
2014-01-11,1630,7.71892336111,0,15.4653389894,1
2014-01-11,1700,7.59807621135,1,12,1
2014-01-11,1730,7.45745613287,1,12.0412822648,1
2014-01-11,1800,7.29813332936,1,11.3988110537,1
2014-01-11,1830,7.12132034356,1,20.7056284436,1
2014-01-11,1900,6.92836282906,1,19.4086277505,1
2014-01-11,1930,6.72072930905,1,20,1
2014-01-11,2000,6.5,1,20.087444608,1
2014-01-11,2030,5.36410969786,1,20.4952122717,1
2014-01-11,2100,6.12149912503,0,12,1
2014-01-11,2130,5.77645713531,0,10.6132771509,1
2014-01-11,2200,5.57268993667,1,12.010697821,1
2014-01-11,2230,5.26146722824,0,12.0259483918,1
2014-01-11,2300,5.0,0,11.0689819411,1
2014-01-11,2330,4.73853277176,0,10.9787685743,1
2014-01-11,2400,4.72705526013,0,12.1201732891,1
2014-01-12,30,2.22354286469,1,11.6161853823,1
