#DataRange: ['2014', '2015', '2016']
#No generative parameters
date,time,temp,rain
2014-01-04,700,4.02278837048,1
2014-01-04,730,4.00570795286,0
2014-01-04,800,3.58757729204,1
2014-01-04,830,4.05111126057,1
2014-01-04,900,4.88823658359,1
2014-01-04,930,4.43933982822,0
2014-01-04,1000,3.53069301713,0
2014-01-04,1030,5.11177143235,1
2014-01-04,1100,5.39436443643,0
2014-01-04,1130,5.88822856765,1
2014-01-04,1200,6.25,1
2014-01-04,1230,6.56066017178,1
2014-01-04,1300,6.79903810568,1
2014-01-04,1330,6.94888873943,1
2014-01-04,1400,7.0,0
2014-01-04,1430,6.86090658265,1
2014-01-04,1500,6.97721162952,0
2014-01-04,1530,6.94888873943,1
2014-01-04,1600,6.90953893118,1
2014-01-04,1630,6.85946168055,1
2014-01-04,1700,6.79903810568,0
2014-01-04,1730,6.72872806643,1
2014-01-04,1800,6.64906666468,0
2014-01-04,1830,6.73528607744,1
2014-01-04,1900,6.46418141453,0
2014-01-04,1930,6.36036465453,1
2014-01-04,2000,6.15968613107,0
2014-01-04,2030,6.13392739261,0
2014-01-04,2100,6.01303021499,1
2014-01-04,2130,5.88822856765,0
2014-01-04,2200,5.16307004616,0
2014-01-04,2230,5.63073361412,1
2014-01-04,2300,5.5,0
2014-01-04,2330,5.36926638588,0
2014-01-04,2400,5.2395277335,1
2014-01-05,30,2.91362628169,1
2014-01-05,100,2.93625062761,0
2014-01-05,130,3.30952695304,1
2014-01-05,200,3.53233927819,0
2014-01-05,230,3.19629366964,1
2014-01-05,300,2.42884956125,0
2014-01-05,330,2.17157287525,1
2014-01-05,400,1.93582222752,0
2014-01-05,430,1.72339182284,1
2014-01-05,500,1.53589838486,0
2014-01-05,530,1.37476885185,0
2014-01-05,600,1.24122951686,1
2014-01-05,630,1.13629669484,0
2014-01-05,700,-0.926579001832,1
2014-01-05,730,1.29939932583,1
2014-01-05,800,0.857354809214,1
2014-01-05,830,1.20443128125,1
2014-01-05,900,1.53589838486,0
2014-01-05,930,1.83579296783,0
2014-01-05,1000,3.0,1
2014-01-05,1030,3.72948200166,1
2014-01-05,1100,5.0,1
2014-01-05,1130,6.03527618041,0
2014-01-05,1200,7.0,1
2014-01-05,1230,7.75224271431,1
2014-01-05,1300,8.46410161514,0
2014-01-05,1330,8.2040475375,0
2014-01-05,1400,9.0,1
2014-01-05,1430,8.98477879237,0
2014-01-05,1500,8.93923101205,1
2014-01-05,1530,8.86370330516,0
2014-01-05,1600,8.75877048314,0
2014-01-05,1630,8.62523114815,0
2014-01-05,1700,8.46410161514,0
2014-01-05,1730,8.27660817716,1
2014-01-05,1800,7.37317929794,0
2014-01-05,1830,8.68585016075,0
2014-01-05,1900,7.36680343645,0
2014-01-05,1930,7.2943057454,0
2014-01-05,2000,7.0,1
2014-01-05,2030,5.96727918208,1
2014-01-05,2100,6.3680805733,0
2014-01-05,2130,6.03527618041,0
2014-01-05,2200,5.69459271067,1
2014-01-05,2230,5.34862297099,1
2014-01-05,2300,5.0,0
2014-01-05,2330,4.65137702901,0
2014-01-05,2400,2.25354006606,1
2014-01-06,30,10.1117714323,0
2014-01-06,100,9.07455046354,0
2014-01-06,130,9.86607260739,1
2014-01-06,200,9.75,1
2014-01-06,230,9.97023240119,1
2014-01-06,300,9.53581858547,0
2014-01-06,330,9.43933982822,0
2014-01-06,400,9.35093333532,1
2014-01-06,430,9.43284181763,1
2014-01-06,500,9.20096189432,1
2014-01-06,530,9.14053831945,0
2014-01-06,600,9.09046106882,0
2014-01-06,630,9.88254406112,1
2014-01-06,700,9.02278837048,0
2014-01-06,730,7.40699719258,1
2014-01-06,800,9.0,1
2014-01-06,830,9.05111126057,1
2014-01-06,900,9.20096189432,0
2014-01-06,930,9.43933982822,1
2014-01-06,1000,9.67601886845,1
2014-01-06,1030,10.3483784884,1
2014-01-06,1100,10.8515236554,0
2014-01-06,1130,10.8882285677,0
2014-01-06,1200,9.99969392756,1
2014-01-06,1230,11.5606601718,0
2014-01-06,1300,11.7990381057,1
2014-01-06,1330,11.6709037778,1
2014-01-06,1400,12.7356805771,1
2014-01-06,1430,11.9942920471,0
2014-01-06,1500,11.9772116295,1
2014-01-06,1530,11.9488887394,1
2014-01-06,1600,12.6234715637,0
2014-01-06,1630,11.8594616806,0
2014-01-06,1700,10.4472691391,0
2014-01-06,1730,11.7287280664,1
2014-01-06,1800,11.6959263434,0
2014-01-06,1830,11.5606601718,0
2014-01-06,1900,10.1351859001,0
2014-01-06,1930,11.3603646545,1
2014-01-06,2000,11.25,0
2014-01-06,2030,11.1339273926,1
2014-01-06,2100,11.013030215,1
2014-01-06,2130,10.5798668931,1
2014-01-06,2200,10.7604722665,0
2014-01-06,2230,10.6307336141,0
2014-01-06,2300,10.7470153486,0
2014-01-06,2330,10.3692663859,0
2014-01-06,2400,10.2395277335,0
2014-01-07,30,9.11177143235,1
2014-01-07,100,8.98696978501,0
2014-01-07,130,8.61715170268,0
2014-01-07,200,8.75,1
2014-01-07,230,8.63963534547,0
2014-01-07,300,8.53581858547,1
2014-01-07,330,8.43933982822,0
2014-01-07,400,8.31769586629,0
2014-01-07,430,8.64755727387,1
2014-01-07,500,8.20096189432,0
2014-01-07,530,8.14053831945,1
2014-01-07,600,9.08770229175,1
2014-01-07,630,7.90247409224,1
2014-01-07,700,8.02278837048,1
2014-01-07,730,8.00570795286,1
2014-01-07,800,8.0,1
2014-01-07,830,8.05111126057,1
2014-01-07,900,8.69601641632,1
2014-01-07,930,8.43933982822,1
2014-01-07,1000,8.75,1
2014-01-07,1030,9.11177143235,1
2014-01-07,1100,9.5,1
2014-01-07,1130,8.22097837516,0
2014-01-07,1200,10.25,1
2014-01-07,1230,9.71297779084,0
2014-01-07,1300,10.7990381057,0
2014-01-07,1330,10.9488887394,0
2014-01-07,1400,11.0,1
2014-01-07,1430,10.9942920471,0
2014-01-07,1500,10.9772116295,1
2014-01-07,1530,10.9488887394,0
2014-01-07,1600,10.2760767574,1
2014-01-07,1630,10.8594616806,1
2014-01-07,1700,10.7990381057,1
2014-01-07,1730,12.1571593205,0
2014-01-07,1800,9.43671882463,1
2014-01-07,1830,10.5606601718,0
2014-01-07,1900,10.4641814145,1
2014-01-07,1930,11.2251777189,1
2014-01-07,2000,10.25,0
2014-01-07,2030,10.4428132761,0
2014-01-07,2100,10.0726570207,1
2014-01-07,2130,9.69408560273,1
2014-01-07,2200,9.7604722665,0
2014-01-07,2230,9.63073361412,1
2014-01-07,2300,9.5,0
2014-01-07,2330,9.36926638588,1
2014-01-07,2400,9.2395277335,0
2014-01-08,30,8.30666858933,0
2014-01-08,100,8.12794330314,1
2014-01-08,130,8.15476347652,0
2014-01-08,200,8.23099682283,0
2014-01-08,230,7.8528471273,1
2014-01-08,300,7.71442478063,1
2014-01-08,330,7.58578643763,1
2014-01-08,400,7.46791111376,0
2014-01-08,430,7.36169591142,0
2014-01-08,500,7.29925929171,0
2014-01-08,530,7.18738442593,1
2014-01-08,600,7.12061475843,0
2014-01-08,630,7.06814834742,0
2014-01-08,700,6.79115598534,1
2014-01-08,730,7.00761060382,1
2014-01-08,800,7.0,1
2014-01-08,830,7.03692576138,1
2014-01-08,900,7.26794919243,0
2014-01-08,930,7.58578643763,1
2014-01-08,1000,8.0,0
2014-01-08,1030,8.48236190979,1
2014-01-08,1100,9.0,1
2014-01-08,1130,9.51763809021,1
2014-01-08,1200,10.0,0
2014-01-08,1230,10.4188556609,0
2014-01-08,1300,10.7320508076,1
2014-01-08,1330,10.9318516526,1
2014-01-08,1400,11.0,1
2014-01-08,1430,10.9923893962,0
2014-01-08,1500,10.969615506,0
2014-01-08,1530,10.9318516526,1
2014-01-08,1600,10.8793852416,1
2014-01-08,1630,10.8594978215,1
2014-01-08,1700,10.7320508076,1
2014-01-08,1730,11.3569462016,0
2014-01-08,1800,10.5320888862,0
2014-01-08,1830,9.78410737883,0
2014-01-08,1900,10.2855752194,0
2014-01-08,1930,10.1471528727,0
2014-01-08,2000,10.0,1
2014-01-08,2030,9.72740351047,0
2014-01-08,2100,9.22159726234,0
2014-01-08,2130,9.89632449623,0
2014-01-08,2200,9.34729635533,0
2014-01-08,2230,8.59185032711,1
2014-01-08,2300,9.39364453404,1
2014-01-08,2330,8.8256885145,1
2014-01-08,2400,8.65270364467,1
2014-01-09,30,5.33531429704,0
2014-01-09,100,4.96090935503,0
2014-01-09,130,4.59821782217,0
2014-01-09,200,4.25,0
2014-01-09,230,5.92486395727,0
2014-01-09,300,3.60745575641,0
2014-01-09,330,3.41408863579,0
2014-01-09,400,3.05280000596,0
2014-01-09,430,2.66919261501,0
2014-01-09,500,2.60288568297,1
2014-01-09,530,2.42161495834,1
2014-01-09,600,2.27138320646,0
2014-01-09,630,0.234866732542,0
2014-01-09,700,0.0954228309119,0
2014-01-09,730,1.75859493674,0
2014-01-09,800,3.08512552586,0
2014-01-09,830,2.1533337817,0
2014-01-09,900,2.60288568297,1
2014-01-09,930,3.31801948466,0
2014-01-09,1000,4.25,0
2014-01-09,1030,5.33531429704,0
2014-01-09,1100,6.5,0
2014-01-09,1130,7.66468570296,0
2014-01-09,1200,8.75,0
2014-01-09,1230,9.66121591749,1
2014-01-09,1300,10.397114317,0
2014-01-09,1330,10.8466662183,0
2014-01-09,1400,10.5213837836,0
2014-01-09,1430,10.9828761414,0
2014-01-09,1500,10.9316348886,0
2014-01-09,1530,10.8466662183,0
2014-01-09,1600,10.7286167935,0
2014-01-09,1630,10.5783850417,0
2014-01-09,1700,10.397114317,0
2014-01-09,1730,10.1861841993,0
2014-01-09,1800,9.94719999404,0
2014-01-09,1830,9.68198051534,0
2014-01-09,1900,9.59179299436,0
2014-01-09,1930,7.94784236762,0
2014-01-09,2000,8.5762459476,0
2014-01-09,2030,8.21277522707,0
2014-01-09,2100,8.03909064497,1
2014-01-09,2130,7.67643621148,0
2014-01-09,2200,7.2814167995,0
2014-01-09,2230,6.89220084236,0
2014-01-09,2300,6.5,0
2014-01-09,2330,6.10779915764,0
2014-01-09,2400,5.7185832005,0
2014-01-10,30,3.59413334214,1
2014-01-10,100,3.30292949836,1
2014-01-10,130,3.02083608391,1
2014-01-10,200,1.43835975159,0
2014-01-10,230,2.49248247277,1
2014-01-10,300,3.0169091268,1
2014-01-10,330,2.02512626585,1
2014-01-10,400,1.43636337911,0
2014-01-10,430,1.88408315605,0
2014-01-10,500,1.46891108675,1
2014-01-10,530,1.52815745724,1
2014-01-10,600,1.21107582725,1
2014-01-10,630,0.77233963043,0
2014-01-10,700,1.14873227485,0
2014-01-10,730,0.658080658162,0
2014-01-10,800,1.0,0
2014-01-10,830,1.11925960799,0
2014-01-10,900,1.46891108675,1
2014-01-10,930,2.02512626585,0
2014-01-10,1000,2.75,1
2014-01-10,1030,3.59413334214,1
2014-01-10,1100,4.5,0
2014-01-10,1130,6.10897111974,0
2014-01-10,1200,6.25,1
2014-01-10,1230,6.97487373415,1
2014-01-10,1300,7.81714651541,1
2014-01-10,1330,7.88074039201,1
2014-01-10,1400,8.0,0
2014-01-10,1430,7.98668144332,1
2014-01-10,1500,7.81993387429,0
2014-01-10,1530,7.88074039201,0
2014-01-10,1600,7.42935713486,0
2014-01-10,1630,7.67207725463,1
2014-01-10,1700,7.53108891325,1
2014-01-10,1730,7.36703215501,1
2014-01-10,1800,5.85871691725,0
2014-01-10,1830,6.97487373415,0
2014-01-10,1900,6.7497566339,0
2014-01-10,1930,6.50751752723,0
2014-01-10,2000,6.25,1
2014-01-10,2030,5.9294952669,1
2014-01-10,2100,6.11690295506,0
2014-01-10,2130,5.40586665786,1
2014-01-10,2200,5.10776862183,0
2014-01-10,2230,4.80504509962,0
2014-01-10,2300,4.5,1
2014-01-10,2330,4.19495490038,0
2014-01-10,2400,3.89223137817,1
2014-01-11,30,4.22354286469,1
2014-01-11,100,4.02825190767,1
2014-01-11,130,3.73214521478,1
2014-01-11,200,3.5,0
2014-01-11,230,3.27927069095,0
2014-01-11,300,3.07163717094,0
2014-01-11,330,2.87867965644,1
2014-01-11,400,2.70186667064,1
2014-01-11,430,1.95343441044,0
2014-01-11,500,2.40192378865,0
2014-01-11,530,2.28107663889,1
2014-01-11,600,1.80529966218,0
2014-01-11,630,2.10222252113,0
2014-01-11,700,2.12586895818,1
2014-01-11,730,0.694240428326,1
2014-01-11,800,2.0,1
2014-01-11,830,1.55276762862,0
2014-01-11,900,2.55104410944,0
2014-01-11,930,2.87867965644,0
2014-01-11,1000,3.5,0
2014-01-11,1030,5.4959525205,1
2014-01-11,1100,5.0,0
2014-01-11,1130,5.72037829462,0
2014-01-11,1200,6.5,1
2014-01-11,1230,7.12132034356,0
2014-01-11,1300,7.59807621135,0
2014-01-11,1330,7.87936942221,1
2014-01-11,1400,9.54255921771,0
2014-01-11,1430,9.28553060987,1
2014-01-11,1500,7.95442325904,1
2014-01-11,1530,7.76752356187,1
2014-01-11,1600,8.245783558,0
2014-01-11,1630,7.71892336111,0
2014-01-11,1700,7.59807621135,1
2014-01-11,1730,7.45745613287,1
2014-01-11,1800,7.29813332936,1
2014-01-11,1830,7.12132034356,1
2014-01-11,1900,6.92836282906,1
2014-01-11,1930,6.72072930905,1
2014-01-11,2000,6.5,1
2014-01-11,2030,5.36410969786,1
2014-01-11,2100,6.12149912503,0
2014-01-11,2130,5.77645713531,0
2014-01-11,2200,5.57268993667,1
2014-01-11,2230,5.26146722824,0
2014-01-11,2300,5.0,0
2014-01-11,2330,4.73853277176,0
2014-01-11,2400,4.72705526013,0
2014-01-12,30,2.22354286469,1
2014-01-12,100,1.6694881828,0
2014-01-12,130,1.73214521478,1
2014-01-12,200,1.5,0
2014-01-12,230,1.78955442921,1
2014-01-12,300,1.08364889058,1
2014-01-12,330,0.270536866496,1
2014-01-12,400,0.701866670643,1
2014-01-12,430,0.542543867133,0
2014-01-12,500,0.401923788647,1
2014-01-12,530,0.28107663889,1
2014-01-12,600,0.305483614245,1
2014-01-12,630,0.102222521133,0
2014-01-12,700,0.0455767409634,1
2014-01-12,730,0.0114159057248,0
2014-01-12,800,-1.26993038949,0
2014-01-12,830,0.102222521133,0
2014-01-12,900,0.401923788647,0
2014-01-12,930,0.87867965644,0
2014-01-12,1000,1.5,0
2014-01-12,1030,2.22354286469,0
2014-01-12,1100,3.0,0
2014-01-12,1130,3.65311714491,1
2014-01-12,1200,4.5,1
2014-01-12,1230,5.12132034356,1
2014-01-12,1300,5.59807621135,0
2014-01-12,1330,5.44799431949,0
2014-01-12,1400,6.0,0
2014-01-12,1430,5.4209549063,0
2014-01-12,1500,5.95442325904,1
2014-01-12,1530,6.72725331669,0
2014-01-12,1600,5.81907786236,0
2014-01-12,1630,5.71892336111,1
2014-01-12,1700,5.59807621135,0
2014-01-12,1730,5.45745613287,0
2014-01-12,1800,5.56535476863,1
2014-01-12,1830,5.12132034356,1
2014-01-12,1900,4.92836282906,1
2014-01-12,1930,4.72072930905,0
2014-01-12,2000,4.5,0
2014-01-12,2030,5.28840797752,1
2014-01-12,2100,4.02606042998,1
2014-01-12,2130,3.77645713531,0
2014-01-12,2200,3.34856120589,0
2014-01-12,2230,3.26146722824,1
2014-01-12,2300,3.36107969059,0
2014-01-12,2330,2.73853277176,1
2014-01-12,2400,2.66399041835,1
2014-01-13,30,5.85295238724,1
2014-01-13,100,5.64494964169,1
2014-01-13,130,5.44345434565,1
2014-01-13,200,5.25,1
2014-01-13,230,5.06605890912,1
2014-01-13,300,4.89303097578,1
2014-01-13,330,4.73223304703,1
2014-01-13,400,4.21417147653,0
2014-01-13,430,4.45211988928,1
2014-01-13,500,4.33493649054,1
2014-01-13,530,4.23423053241,0
2014-01-13,600,4.15076844804,0
2014-01-13,630,3.15738196919,0
2014-01-13,700,4.03798061747,1
2014-01-13,730,3.29563642996,0
2014-01-13,800,4.0,0
2014-01-13,830,2.98596390964,0
2014-01-13,900,4.33493649054,1
2014-01-13,930,4.70955139664,0
2014-01-13,1000,5.25,1
2014-01-13,1030,5.85295238724,0
2014-01-13,1100,6.36051763036,0
2014-01-13,1130,7.14704761276,0
2014-01-13,1200,7.75,0
2014-01-13,1230,8.26776695297,1
2014-01-13,1300,9.08484776763,0
2014-01-13,1330,8.6279706639,1
2014-01-13,1400,9.0,0
2014-01-13,1430,9.59220778342,0
2014-01-13,1500,8.96201938253,0
2014-01-13,1530,9.34457581685,1
2014-01-13,1600,8.84923155196,0
2014-01-13,1630,8.76576946759,1
2014-01-13,1700,8.66506350946,1
2014-01-13,1730,8.54788011072,1
2014-01-13,1800,8.4151111078,1
2014-01-13,1830,8.26776695297,1
2014-01-13,1900,8.3640600127,0
2014-01-13,1930,7.93394109088,1
2014-01-13,2000,8.38807637533,0
2014-01-13,2030,7.55654565435,1
2014-01-13,2100,7.35505035831,1
2014-01-13,2130,7.54411540474,1
2014-01-13,2200,6.93412044417,0
2014-01-13,2230,7.01500685752,1
2014-01-13,2300,6.5,1
2014-01-13,2330,4.54240143618,1
2014-01-13,2400,6.06587955583,0
2014-01-14,30,2.22354286469,1
2014-01-14,100,1.97393957002,1
2014-01-14,130,1.73214521478,1
2014-01-14,200,1.5,1
2014-01-14,230,1.15822240285,1
2014-01-14,300,1.07163717094,0
2014-01-14,330,0.687906039282,0
2014-01-14,400,0.298387798901,0
2014-01-14,430,0.542543867133,0
2014-01-14,500,0.401923788647,0
2014-01-14,530,0.507366636967,0
2014-01-14,600,0.180922137642,0
2014-01-14,630,0.102222521133,0
2014-01-14,700,0.689369192847,1
2014-01-14,730,0.0114159057248,1
2014-01-14,800,0.0,1
2014-01-14,830,-0.329775113934,1
2014-01-14,900,0.401923788647,1
2014-01-14,930,0.87867965644,0
2014-01-14,1000,1.75888865282,1
2014-01-14,1030,2.16008638327,1
2014-01-14,1100,3.0,0
2014-01-14,1130,3.77645713531,0
2014-01-14,1200,5.6794355217,1
2014-01-14,1230,5.624242694,0
2014-01-14,1300,5.59807621135,1
2014-01-14,1330,6.40062289115,0
2014-01-14,1400,6.0,1
2014-01-14,1430,5.61654404891,0
2014-01-14,1500,5.92899877134,0
2014-01-14,1530,5.89777747887,1
2014-01-14,1600,5.81907786236,1
2014-01-14,1630,6.24761167366,1
2014-01-14,1700,5.59807621135,0
2014-01-14,1730,5.40032055248,1
2014-01-14,1800,5.19018193147,1
2014-01-14,1830,5.04280976738,0
2014-01-14,1900,4.92836282906,0
2014-01-14,1930,4.72072930905,1
2014-01-14,2000,4.5,0
2014-01-14,2030,4.26785478522,1
2014-01-14,2100,4.02606042998,1
2014-01-14,2130,3.77645713531,0
2014-01-14,2200,3.29570674042,0
2014-01-14,2230,3.26146722824,0
2014-01-14,2300,3.0,0
2014-01-14,2330,2.73853277176,1
2014-01-14,2400,2.479055467,1
2014-01-15,30,8.48236190979,1
2014-01-15,100,8.31595971335,1
2014-01-15,130,8.13329101834,0
2014-01-15,200,8.0,1
2014-01-15,230,7.8528471273,0
2014-01-15,300,7.71442478063,1
2014-01-15,330,7.58578643763,1
2014-01-15,400,7.46791111376,1
2014-01-15,430,6.87565663199,1
2014-01-15,500,7.36282910491,1
2014-01-15,530,7.18738442593,1
2014-01-15,600,7.12061475843,1
2014-01-15,630,7.06814834742,0
2014-01-15,700,6.40580255506,1
2014-01-15,730,7.00761060382,0
2014-01-15,800,7.0,0
2014-01-15,830,5.56477160675,1
2014-01-15,900,7.26794919243,0
2014-01-15,930,7.36530397267,1
2014-01-15,1000,8.0,0
2014-01-15,1030,8.48236190979,1
2014-01-15,1100,9.0,0
2014-01-15,1130,9.51763809021,0
2014-01-15,1200,10.0,1
2014-01-15,1230,10.4142135624,1
2014-01-15,1300,10.7320508076,1
2014-01-15,1330,10.9318516526,1
2014-01-15,1400,11.0,0
2014-01-15,1430,10.9923893962,0
2014-01-15,1500,10.969615506,0
2014-01-15,1530,10.9318516526,1
2014-01-15,1600,10.8793852416,1
2014-01-15,1630,10.8126155741,1
2014-01-15,1700,11.1551174099,0
2014-01-15,1730,11.0719748672,0
2014-01-15,1800,10.5320888862,0
2014-01-15,1830,10.4142135624,1
2014-01-15,1900,10.2855752194,0
2014-01-15,1930,10.1471528727,0
2014-01-15,2000,10.0,0
2014-01-15,2030,9.84523652348,1
2014-01-15,2100,9.68404028665,1
2014-01-15,2130,9.51763809021,0
2014-01-15,2200,9.34729635533,1
2014-01-15,2230,9.1743114855,1
2014-01-15,2300,9.0,0
2014-01-15,2330,9.13841584213,0
2014-01-15,2400,9.00020190486,0
2014-01-16,30,6.11416812678,0
2014-01-16,100,6.31595971335,0
2014-01-16,130,6.15476347652,0
2014-01-16,200,6.14362715036,0
2014-01-16,230,6.24028057665,1
2014-01-16,300,5.71442478063,0
2014-01-16,330,6.25259805276,0
2014-01-16,400,5.46791111376,0
2014-01-16,430,5.36169591142,0
2014-01-16,500,5.26794919243,0
2014-01-16,530,5.18738442593,1
2014-01-16,600,3.93902453933,0
2014-01-16,630,5.06814834742,1
2014-01-16,700,4.98450123155,0
2014-01-16,730,5.00761060382,0
2014-01-16,800,5.0,0
2014-01-16,830,5.60097088772,0
2014-01-16,900,5.71010118121,0
2014-01-16,930,5.58578643763,0
2014-01-16,1000,6.0,1
2014-01-16,1030,6.48236190979,0
2014-01-16,1100,7.0,1
2014-01-16,1130,7.51763809021,0
2014-01-16,1200,7.9874680003,0
2014-01-16,1230,8.41421356237,0
2014-01-16,1300,9.05754163652,1
2014-01-16,1330,8.93185165258,1
2014-01-16,1400,9.0,1
2014-01-16,1430,8.99238939618,1
2014-01-16,1500,8.96961550602,0
2014-01-16,1530,8.93185165258,0
2014-01-16,1600,8.87938524157,1
2014-01-16,1630,8.4708683365,1
2014-01-16,1700,8.73205080757,0
2014-01-16,1730,8.63830408858,1
2014-01-16,1800,8.53208888624,0
2014-01-16,1830,7.77784086818,0
2014-01-16,1900,8.33627236658,0
2014-01-16,1930,8.1471528727,0
2014-01-16,2000,8.0,0
2014-01-16,2030,7.41195313724,0
2014-01-16,2100,7.68404028665,1
2014-01-16,2130,7.51763809021,0
2014-01-16,2200,7.34729635533,1
